Enterprise Value,EV/EBIT
12314.4722,13.398403002937656
15256.179,19.07260782597825
20062.115599999997,22.022080790340283
19755.9959,19.311823949169113
21416.1628,19.019682770870336
27244.1455,23.16679039115646
37238.4635,29.437520553359683
38465.6519,26.84274382414515
24893.483099999998,19.372360389105058
26466.4888,18.559950070126227
21070.4091,16.656449881422926
20209.860800000002,14.53946820143885
41.710300000000004,6.656607085860198
42.808099999999996,32.162359128474826
34.97090000000001,-3.0972367372243386
37.3677,-3.88155188532253
15.507000000000001,-45.608823529411765
1.7142000000000017,-0.37966777408637914
-3.4659000000000013,0.5226813451968031
-6.831600000000002,4.55136575616256
8.0271,-1.8038426966292136
-0.29160000000000075,0.023461259956553283
2.8740000000000006,-0.45068213893680426
17.686400000000003,-6.4904220183486245
13.748500000000002,3.7410884353741505
23.6143,-10.05291613452533
18.233300000000003,-2.901081941129674
10.3799,-1.6552224525594004
21.49289999999999,-1.970018331805682
78.1271,5.278501452604553
133.1344,13.306786606696651
158.0828,10.731301337315864
296.70580000000007,11.212099913086197
260.34520000000003,9.782632548002857
338.9992,12.376298784272207
165.5848,11.630596333497225
116.8425,42.15097402597403
234.0371,-17.727397364035753
237.7779,9.145655602138543
207.59650000000002,6.838505122377048
191.19439999999997,151.62125297383028
179.85829999999999,-17.29240457648303
164.50199999999998,19.759999999999998
31098.7045,10.219751725271115
30046.795599999998,9.34000484923842
39070.6252,12.47067513565273
44201.2929,13.529627456382002
46130.8836,14.885732042594386
20052.0383,27.281684761904764
23907.0857,19.595971885245902
35119.0733,22.923677088772845
35410.5942,20.03995144312394
44950.6811,23.206340268456376
43582.3796,23.48188556034483
58412.6316,27.78907307326356
41201.899000000005,22.514698907103828
30791.091799999995,17.974951430239344
26581.6313,31.758221385902033
17639.9099,22.049887374999997
972.1832999999999,8.83401453884598
1425.9651999999999,9.458323328668174
1468.042,8.490110576478207
1964.8638,11.13874681829262
2208.014,13.316852224889328
1833.7583,9.932662943684019
2031.5059999999996,12.509658548600632
2491.8970999999997,14.404862130759001
3624.5705,15.438420025897024
3224.5404,12.046160742971136
3175.5119,13.868014813456139
4169.509,16.027634588402623
4318.2198,12.066852774005332
5980.6303,12.640003508393725
7725.672,15.581511950837294
9184.619600000002,18.36420740717044
16983.285600000003,10.128408865235329
16906.739800000003,9.506542729775445
17454.8512,11.109354531770608
20765.78,12.810475015422577
23064.2285,13.944515417170496
39328.9314,26.011198015873017
48317.7914,22.652504172526957
49336.2349,21.995646411056622
90248.464,32.98554970760234
87177.2139,30.123432584657913
82916.1556,34.20633481848185
85606.8903,25.03125447368421
78541.4403,28.67522464403067
89996.0438,29.938803659347972
88320.2511,27.183826131117264
72578.6923,18.866309409929816
196.94860000000003,8.229852492582843
119.822,10.806457431457433
136.6894,16.19158967069415
191.8452,11.318968670718036
472.52959999999996,15.56780548874905
301.7811,9.447487712487868
427.3101,17.871606022584693
348.9988,19.58027378815081
276.1029,9.25494921730969
333.54900000000004,41.998111306975574
228.21089999999995,17.932649693540778
240.6548,9.128505860486287
467.7166,6.599362239498822
802.9164000000001,8.251797496454339
1300.14,15.917677738463988
2273.9067,21.108831911476656
